Id,OrderDate,OrderNumber,CustomerId,TotalAmount
215,3/3/2013 12:00:00 AM,542592,16,156.00
216,3/4/2013 12:00:00 AM,542593,76,713.30
217,3/4/2013 12:00:00 AM,542594,28,1848.00
218,3/5/2013 12:00:00 AM,542595,83,2719.00
219,3/6/2013 12:00:00 AM,542596,15,216.00
220,3/6/2013 12:00:00 AM,542597,49,235.20
221,3/7/2013 12:00:00 AM,542598,39,717.60
222,3/10/2013 12:00:00 AM,542599,89,1125.50
223,3/11/2013 12:00:00 AM,542600,9,1820.80
224,3/11/2013 12:00:00 AM,542601,11,1328.00
225,3/12/2013 12:00:00 AM,542602,72,1051.20
226,3/13/2013 12:00:00 AM,542603,38,230.40
227,3/13/2013 12:00:00 AM,542604,58,1249.10
228,3/14/2013 12:00:00 AM,542605,76,1770.80
229,3/17/2013 12:00:00 AM,542606,35,182.40
230,3/17/2013 12:00:00 AM,542607,60,672.00
231,3/18/2013 12:00:00 AM,542608,84,496.00
232,3/19/2013 12:00:00 AM,542609,65,10495.60
233,3/20/2013 12:00:00 AM,542610,23,756.00
234,3/20/2013 12:00:00 AM,542611,67,1472.00
235,3/21/2013 12:00:00 AM,542612,43,147.00
236,3/24/2013 12:00:00 AM,542613,89,704.00
237,3/24/2013 12:00:00 AM,542614,11,386.20
238,3/25/2013 12:00:00 AM,542615,47,1760.00
239,3/26/2013 12:00:00 AM,542616,35,1272.00
240,3/26/2013 12:00:00 AM,542617,62,925.10
241,3/27/2013 12:00:00 AM,542618,25,1560.00
242,3/28/2013 12:00:00 AM,542619,59,502.20
243,3/31/2013 12:00:00 AM,542620,35,3163.20
244,3/31/2013 12:00:00 AM,542621,28,305.30
245,4/1/2013 12:00:00 AM,542622,10,896.00
246,4/2/2013 12:00:00 AM,542623,41,676.00
247,4/2/2013 12:00:00 AM,542624,15,912.00
248,4/3/2013 12:00:00 AM,542625,42,278.00
249,4/4/2013 12:00:00 AM,542626,81,200.00
250,4/4/2013 12:00:00 AM,542627,44,1380.60
251,4/7/2013 12:00:00 AM,542628,35,575.00
252,4/8/2013 12:00:00 AM,542629,46,1412.00
253,4/9/2013 12:00:00 AM,542630,41,550.80
254,4/9/2013 12:00:00 AM,542631,6,149.00
255,4/10/2013 12:00:00 AM,542632,58,816.30
256,4/11/2013 12:00:00 AM,542633,37,2048.50
257,4/11/2013 12:00:00 AM,542634,89,1388.50
258,4/14/2013 12:00:00 AM,542635,51,147.90
259,4/15/2013 12:00:00 AM,542636,39,462.00
260,4/15/2013 12:00:00 AM,542637,3,881.25
261,4/16/2013 12:00:00 AM,542638,56,240.00
262,4/17/2013 12:00:00 AM,542639,6,136.80
263,4/18/2013 12:00:00 AM,542640,71,4735.44
264,4/18/2013 12:00:00 AM,542641,9,3000.00
265,4/21/2013 12:00:00 AM,542642,21,618.00
266,4/22/2013 12:00:00 AM,542643,86,2427.50
267,4/22/2013 12:00:00 AM,542644,20,8623.45
268,4/23/2013 12:00:00 AM,542645,63,10588.50
269,4/24/2013 12:00:00 AM,542646,37,2614.50
270,4/24/2013 12:00:00 AM,542647,53,352.00
271,4/25/2013 12:00:00 AM,542648,80,4150.05
272,4/28/2013 12:00:00 AM,542649,14,2356.00
273,4/29/2013 12:00:00 AM,542650,70,200.00
274,4/29/2013 12:00:00 AM,542651,12,225.50
275,4/30/2013 12:00:00 AM,542652,44,2657.80
276,5/1/2013 12:00:00 AM,542653,72,2715.90
277,5/1/2013 12:00:00 AM,542654,5,3192.65
278,5/2/2013 12:00:00 AM,542655,9,846.00
279,5/5/2013 12:00:00 AM,542656,87,1344.00
280,5/5/2013 12:00:00 AM,542657,63,1670.00
281,5/6/2013 12:00:00 AM,542658,32,396.20
282,5/7/2013 12:00:00 AM,542659,50,946.00
283,5/8/2013 12:00:00 AM,542660,59,4180.00
284,5/8/2013 12:00:00 AM,542661,54,110.00
285,5/9/2013 12:00:00 AM,542662,19,796.35
286,5/12/2013 12:00:00 AM,542663,24,2295.20
287,5/12/2013 12:00:00 AM,542664,44,517.40
288,5/13/2013 12:00:00 AM,542665,3,2156.50
289,5/14/2013 12:00:00 AM,542666,44,2085.00
290,5/14/2013 12:00:00 AM,542667,68,1823.80
291,5/15/2013 12:00:00 AM,542668,11,139.80
292,5/16/2013 12:00:00 AM,542669,11,355.50
293,5/19/2013 12:00:00 AM,542670,63,10191.70
294,5/19/2013 12:00:00 AM,542671,34,2162.80
295,5/20/2013 12:00:00 AM,542672,39,493.80
296,5/21/2013 12:00:00 AM,542673,46,1770.00
297,5/21/2013 12:00:00 AM,542674,48,417.20
298,5/22/2013 12:00:00 AM,542675,43,210.00
299,5/23/2013 12:00:00 AM,542676,84,2812.00
300,5/23/2013 12:00:00 AM,542677,72,1908.00
301,5/26/2013 12:00:00 AM,542678,79,275.10
302,5/27/2013 12:00:00 AM,542679,63,4181.50
303,5/28/2013 12:00:00 AM,542680,30,749.00
304,5/28/2013 12:00:00 AM,542681,28,1836.00
305,5/29/2013 12:00:00 AM,542682,35,880.50
306,5/30/2013 12:00:00 AM,542683,87,1546.30
307,5/30/2013 12:00:00 AM,542684,56,1819.50
308,6/2/2013 12:00:00 AM,542685,71,3680.50
309,6/3/2013 12:00:00 AM,542686,73,835.20
310,6/3/2013 12:00:00 AM,542687,44,1152.50
311,6/4/2013 12:00:00 AM,542688,4,2142.90
312,6/5/2013 12:00:00 AM,542689,7,547.80
313,6/6/2013 12:00:00 AM,542690,25,1257.30
314,6/6/2013 12:00:00 AM,542691,24,2844.50
315,6/9/2013 12:00:00 AM,542692,66,543.00
316,6/10/2013 12:00:00 AM,542693,67,965.00
317,6/10/2013 12:00:00 AM,542694,65,1299.00
318,6/11/2013 12:00:00 AM,542695,51,711.00
319,6/12/2013 12:00:00 AM,542696,7,2040.00
320,6/12/2013 12:00:00 AM,542697,37,3109.00
321,6/13/2013 12:00:00 AM,542698,29,155.00
322,6/16/2013 12:00:00 AM,542699,65,977.50
323,6/17/2013 12:00:00 AM,542700,51,2595.00
324,6/17/2013 12:00:00 AM,542701,20,647.75
325,6/18/2013 12:00:00 AM,542702,5,1565.65
326,6/19/2013 12:00:00 AM,542703,3,2082.00
327,6/19/2013 12:00:00 AM,542704,82,764.30
328,6/20/2013 12:00:00 AM,542705,52,2147.40
329,6/23/2013 12:00:00 AM,542706,80,838.45
330,6/23/2013 12:00:00 AM,542707,82,569.00
331,6/24/2013 12:00:00 AM,542708,11,477.00
332,6/25/2013 12:00:00 AM,542709,45,317.75
333,6/26/2013 12:00:00 AM,542710,56,1067.10
334,6/26/2013 12:00:00 AM,542711,21,387.50
335,6/27/2013 12:00:00 AM,542712,6,330.00
336,6/30/2013 12:00:00 AM,542713,87,2413.90
337,6/30/2013 12:00:00 AM,542714,7,625.00
338,7/1/2013 12:00:00 AM,542715,88,142.50
339,7/2/2013 12:00:00 AM,542716,66,28.00
340,7/2/2013 12:00:00 AM,542717,61,807.38
341,7/3/2013 12:00:00 AM,542718,63,3900.00
342,7/4/2013 12:00:00 AM,542719,32,72.00
343,7/7/2013 12:00:00 AM,542720,51,1140.00
344,7/7/2013 12:00:00 AM,542721,83,812.50
345,7/8/2013 12:00:00 AM,542722,44,543.65
346,7/9/2013 12:00:00 AM,542723,44,2493.00
347,7/9/2013 12:00:00 AM,542724,55,565.50
348,7/10/2013 12:00:00 AM,542725,20,6300.00
349,7/11/2013 12:00:00 AM,542726,89,1476.10
350,7/11/2013 12:00:00 AM,542727,59,800.10
351,7/14/2013 12:00:00 AM,542728,65,2388.50
352,7/15/2013 12:00:00 AM,542729,11,493.00
353,7/16/2013 12:00:00 AM,542730,36,479.80
354,7/16/2013 12:00:00 AM,542731,35,2285.00
355,7/17/2013 12:00:00 AM,542732,83,65.00
356,7/18/2013 12:00:00 AM,542733,71,1508.00
357,7/18/2013 12:00:00 AM,542734,28,256.50
358,7/21/2013 12:00:00 AM,542735,51,4326.00
359,7/22/2013 12:00:00 AM,542736,81,1413.00
360,7/22/2013 12:00:00 AM,542737,71,6475.40
361,7/23/2013 12:00:00 AM,542738,79,1064.00
362,7/24/2013 12:00:00 AM,542739,18,424.00
363,7/25/2013 12:00:00 AM,542740,41,399.00
364,7/25/2013 12:00:00 AM,542741,91,808.00
365,7/28/2013 12:00:00 AM,542742,71,6375.00
366,7/29/2013 12:00:00 AM,542743,35,358.00
367,7/29/2013 12:00:00 AM,542744,6,464.00
368,7/30/2013 12:00:00 AM,542745,90,120.00
369,7/31/2013 12:00:00 AM,542746,32,5032.00
370,7/31/2013 12:00:00 AM,542747,32,1650.00
371,8/1/2013 12:00:00 AM,542748,51,2697.50
372,8/4/2013 12:00:00 AM,542749,51,1260.00
373,8/5/2013 12:00:00 AM,542750,42,57.50
374,8/5/2013 12:00:00 AM,542751,38,758.50
375,8/6/2013 12:00:00 AM,542752,67,605.00
376,8/7/2013 12:00:00 AM,542753,25,1429.75
377,8/7/2013 12:00:00 AM,542754,78,1393.24
378,8/8/2013 12:00:00 AM,542755,2,479.75
379,8/11/2013 12:00:00 AM,542756,5,1503.60
380,8/11/2013 12:00:00 AM,542757,71,1264.50
381,8/12/2013 12:00:00 AM,542758,7,450.00
382,8/12/2013 12:00:00 AM,542759,30,2775.05
383,8/13/2013 12:00:00 AM,542760,39,918.00
384,8/14/2013 12:00:00 AM,542761,41,62.00
385,8/14/2013 12:00:00 AM,542762,86,620.00
386,8/15/2013 12:00:00 AM,542763,20,6483.05
387,8/15/2013 12:00:00 AM,542764,23,4985.50
388,8/18/2013 12:00:00 AM,542765,49,1380.25
389,8/19/2013 12:00:00 AM,542766,87,629.50
390,8/19/2013 12:00:00 AM,542767,62,2896.25
391,8/20/2013 12:00:00 AM,542768,47,2720.05
392,8/20/2013 12:00:00 AM,542769,70,500.00
393,8/21/2013 12:00:00 AM,542770,86,945.00
394,8/22/2013 12:00:00 AM,542771,35,2054.00
395,8/22/2013 12:00:00 AM,542772,73,870.00
396,8/25/2013 12:00:00 AM,542773,1,1086.00
397,8/25/2013 12:00:00 AM,542774,88,1422.00
398,8/26/2013 12:00:00 AM,542775,34,1535.00
399,8/27/2013 12:00:00 AM,542776,37,1928.00
400,8/27/2013 12:00:00 AM,542777,61,636.00
401,8/28/2013 12:00:00 AM,542778,67,382.50
402,8/28/2013 12:00:00 AM,542779,50,1434.00
403,8/29/2013 12:00:00 AM,542780,21,1820.20
404,9/1/2013 12:00:00 AM,542781,86,530.40
405,9/1/2013 12:00:00 AM,542782,31,331.78
406,9/2/2013 12:00:00 AM,542783,25,1203.50
407,9/2/2013 12:00:00 AM,542784,5,668.70
408,9/3/2013 12:00:00 AM,542785,66,193.00
409,9/4/2013 12:00:00 AM,542786,32,671.35
410,9/4/2013 12:00:00 AM,542787,71,4371.60
411,9/5/2013 12:00:00 AM,542788,63,4668.00
412,9/5/2013 12:00:00 AM,542789,62,1291.60
413,9/8/2013 12:00:00 AM,542790,36,1701.00
414,9/9/2013 12:00:00 AM,542791,37,703.25
415,9/9/2013 12:00:00 AM,542792,48,125.00
416,9/10/2013 12:00:00 AM,542793,9,2032.00
417,9/10/2013 12:00:00 AM,542794,28,1515.75
418,9/11/2013 12:00:00 AM,542795,48,1295.00
419,9/12/2013 12:00:00 AM,542796,68,4666.94
420,9/12/2013 12:00:00 AM,542797,20,1921.00
421,9/15/2013 12:00:00 AM,542798,86,694.75
422,9/15/2013 12:00:00 AM,542799,73,570.00
423,9/16/2013 12:00:00 AM,542800,25,2301.75
424,9/17/2013 12:00:00 AM,542801,26,920.10
425,9/17/2013 12:00:00 AM,542802,5,4210.50
426,9/18/2013 12:00:00 AM,542803,90,412.35
427,9/18/2013 12:00:00 AM,542804,38,45.00
428,9/19/2013 12:00:00 AM,542805,25,1423.00
429,9/22/2013 12:00:00 AM,542806,80,534.85
430,9/22/2013 12:00:00 AM,542807,3,956.90
431,9/23/2013 12:00:00 AM,542808,71,5256.50
432,9/23/2013 12:00:00 AM,542809,7,660.00
433,9/24/2013 12:00:00 AM,542810,55,1682.50
434,9/25/2013 12:00:00 AM,542811,32,1327.00
435,9/25/2013 12:00:00 AM,542812,3,375.50
436,9/26/2013 12:00:00 AM,542813,18,63.00
437,9/26/2013 12:00:00 AM,542814,56,1768.00
438,9/29/2013 12:00:00 AM,542815,31,801.10
439,9/30/2013 12:00:00 AM,542816,59,1638.45
440,9/30/2013 12:00:00 AM,542817,37,6201.90
441,10/1/2013 12:00:00 AM,542818,83,3490.00
442,10/1/2013 12:00:00 AM,542819,5,630.00
443,10/2/2013 12:00:00 AM,542820,34,1150.00
444,10/3/2013 12:00:00 AM,542821,63,10164.80
445,10/3/2013 12:00:00 AM,542822,1,878.00
446,10/6/2013 12:00:00 AM,542823,89,2334.00
447,10/6/2013 12:00:00 AM,542824,63,4825.00
448,10/7/2013 12:00:00 AM,542825,90,642.00
449,10/8/2013 12:00:00 AM,542826,89,996.00
450,10/8/2013 12:00:00 AM,542827,47,1073.90
451,10/9/2013 12:00:00 AM,542828,20,3600.73
452,10/9/2013 12:00:00 AM,542829,52,114.00
453,10/10/2013 12:00:00 AM,542830,71,2048.00
454,10/13/2013 12:00:00 AM,542831,37,3370.00
455,10/13/2013 12:00:00 AM,542832,1,330.00
456,10/14/2013 12:00:00 AM,542833,24,2545.00
457,10/14/2013 12:00:00 AM,542834,62,595.50
458,10/15/2013 12:00:00 AM,542835,35,378.00
459,10/16/2013 12:00:00 AM,542836,55,1893.00
460,10/16/2013 12:00:00 AM,542837,4,1704.00
461,10/17/2013 12:00:00 AM,542838,77,180.40
462,10/17/2013 12:00:00 AM,542839,31,3424.00
463,10/20/2013 12:00:00 AM,542840,27,93.50
464,10/21/2013 12:00:00 AM,542841,71,4451.70
465,10/21/2013 12:00:00 AM,542842,37,1238.40
466,10/22/2013 12:00:00 AM,542843,71,2827.90
467,10/22/2013 12:00:00 AM,542844,71,2941.00
468,10/23/2013 12:00:00 AM,542845,9,1296.00
469,10/24/2013 12:00:00 AM,542846,64,706.00
470,10/24/2013 12:00:00 AM,542847,25,1331.75
471,10/27/2013 12:00:00 AM,542848,39,3463.00
472,10/27/2013 12:00:00 AM,542849,45,1125.67
473,10/28/2013 12:00:00 AM,542850,61,550.00
474,10/29/2013 12:00:00 AM,542851,63,972.50
475,10/29/2013 12:00:00 AM,542852,71,1570.00
476,10/30/2013 12:00:00 AM,542853,89,468.45
477,10/30/2013 12:00:00 AM,542854,51,638.50
478,10/31/2013 12:00:00 AM,542855,21,287.80
479,11/3/2013 12:00:00 AM,542856,19,655.00
480,11/3/2013 12:00:00 AM,542857,66,1710.00
481,11/4/2013 12:00:00 AM,542858,62,1296.75
482,11/4/2013 12:00:00 AM,542859,47,1850.00
483,11/5/2013 12:00:00 AM,542860,9,509.75
484,11/6/2013 12:00:00 AM,542861,14,1990.00
485,11/6/2013 12:00:00 AM,542862,9,360.00
486,11/7/2013 12:00:00 AM,542863,5,1459.00
487,11/7/2013 12:00:00 AM,542864,31,1498.35
488,11/10/2013 12:00:00 AM,542865,45,596.00
489,11/11/2013 12:00:00 AM,542866,37,997.00
490,11/11/2013 12:00:00 AM,542867,85,139.80
491,11/12/2013 12:00:00 AM,542868,74,52.35
492,11/12/2013 12:00:00 AM,542869,85,240.00
493,11/13/2013 12:00:00 AM,542870,89,1770.00
494,11/14/2013 12:00:00 AM,542871,4,285.00
495,11/14/2013 12:00:00 AM,542872,10,3118.00
496,11/17/2013 12:00:00 AM,542873,4,336.00
497,11/17/2013 12:00:00 AM,542874,83,920.00
498,11/18/2013 12:00:00 AM,542875,63,4529.80
499,11/19/2013 12:00:00 AM,542876,14,2311.70
500,11/19/2013 12:00:00 AM,542877,59,1912.85
501,11/20/2013 12:00:00 AM,542878,71,2196.00
502,11/20/2013 12:00:00 AM,542879,38,1080.00
503,11/21/2013 12:00:00 AM,542880,87,1871.25
504,11/24/2013 12:00:00 AM,542881,68,1701.46
505,11/24/2013 12:00:00 AM,542882,53,252.00
506,11/25/2013 12:00:00 AM,542883,27,88.00
507,11/25/2013 12:00:00 AM,542884,49,55.20
508,11/26/2013 12:00:00 AM,542885,9,2598.00
509,11/27/2013 12:00:00 AM,542886,75,2487.50
510,11/27/2013 12:00:00 AM,542887,71,3082.00
511,11/28/2013 12:00:00 AM,542888,68,1644.60
512,11/28/2013 12:00:00 AM,542889,2,320.00
513,12/1/2013 12:00:00 AM,542890,50,3304.00
514,12/2/2013 12:00:00 AM,542891,65,629.50
515,12/2/2013 12:00:00 AM,542892,24,4337.00
516,12/3/2013 12:00:00 AM,542893,23,616.00
517,12/3/2013 12:00:00 AM,542894,20,2540.00
518,12/4/2013 12:00:00 AM,542895,63,1684.00
519,12/5/2013 12:00:00 AM,542896,56,2310.00
520,12/5/2013 12:00:00 AM,542897,76,28.00
521,12/8/2013 12:00:00 AM,542898,4,1477.00
522,12/8/2013 12:00:00 AM,542899,83,1704.00
523,12/9/2013 12:00:00 AM,542900,34,315.00
524,12/10/2013 12:00:00 AM,542901,20,344.00
525,12/10/2013 12:00:00 AM,542902,44,3603.22
526,12/11/2013 12:00:00 AM,542903,20,2216.25
527,12/11/2013 12:00:00 AM,542904,24,875.00
528,12/12/2013 12:00:00 AM,542905,78,228.00
529,12/15/2013 12:00:00 AM,542906,20,6984.50
530,12/15/2013 12:00:00 AM,542907,31,280.00
531,12/16/2013 12:00:00 AM,542908,5,96.50
532,12/16/2013 12:00:00 AM,542909,52,1335.00
533,12/16/2013 12:00:00 AM,542910,46,720.00
534,12/17/2013 12:00:00 AM,542911,87,1132.35
535,12/17/2013 12:00:00 AM,542912,12,12.50
536,12/18/2013 12:00:00 AM,542913,34,1442.50
537,12/18/2013 12:00:00 AM,542914,49,1650.00
538,12/18/2013 12:00:00 AM,542915,33,387.50
539,12/19/2013 12:00:00 AM,542916,62,1913.85
540,12/19/2013 12:00:00 AM,542917,41,2760.80
541,12/22/2013 12:00:00 AM,542918,63,770.00
542,12/22/2013 12:00:00 AM,542919,23,3687.00
543,12/22/2013 12:00:00 AM,542920,31,850.00
544,12/23/2013 12:00:00 AM,542921,25,1926.06
545,12/23/2013 12:00:00 AM,542922,91,399.85
546,12/24/2013 12:00:00 AM,542923,4,191.10
547,12/24/2013 12:00:00 AM,542924,61,393.45
548,12/24/2013 12:00:00 AM,542925,20,2499.25
549,12/25/2013 12:00:00 AM,542926,35,2878.08
550,12/25/2013 12:00:00 AM,542927,17,420.00
551,12/26/2013 12:00:00 AM,542928,38,446.60
552,12/26/2013 12:00:00 AM,542929,39,1585.00
553,12/26/2013 12:00:00 AM,542930,72,1632.15
554,12/29/2013 12:00:00 AM,542931,8,4035.80
555,12/29/2013 12:00:00 AM,542932,73,3923.75
556,12/30/2013 12:00:00 AM,542933,88,1255.80
557,12/30/2013 12:00:00 AM,542934,72,2290.40
558,12/30/2013 12:00:00 AM,542935,77,2775.00
559,12/31/2013 12:00:00 AM,542936,84,572.10
560,12/31/2013 12:00:00 AM,542937,27,18.40
561,1/1/2014 12:00:00 AM,542938,55,1660.00
562,1/1/2014 12:00:00 AM,542939,88,140.00
563,1/1/2014 12:00:00 AM,542940,42,187.00
564,1/2/2014 12:00:00 AM,542941,47,852.00
565,1/2/2014 12:00:00 AM,542942,66,1852.00
566,1/5/2014 12:00:00 AM,542943,67,648.00
567,1/5/2014 12:00:00 AM,542944,84,2070.00
568,1/5/2014 12:00:00 AM,542945,71,40.00
569,1/6/2014 12:00:00 AM,542946,32,8891.00
570,1/6/2014 12:00:00 AM,542947,39,11490.70
571,1/7/2014 12:00:00 AM,542948,49,833.00
572,1/7/2014 12:00:00 AM,542949,12,477.00
573,1/7/2014 12:00:00 AM,542950,65,1140.00
574,1/8/2014 12:00:00 AM,542951,75,678.00
575,1/8/2014 12:00:00 AM,542952,82,237.90
576,1/9/2014 12:00:00 AM,542953,46,3107.50
577,1/9/2014 12:00:00 AM,542954,24,250.80
578,1/9/2014 12:00:00 AM,542955,17,1030.76
579,1/12/2014 12:00:00 AM,542956,7,730.00
580,1/12/2014 12:00:00 AM,542957,9,843.00
581,1/13/2014 12:00:00 AM,542958,64,932.00
582,1/13/2014 12:00:00 AM,542959,38,1764.00
583,1/13/2014 12:00:00 AM,542960,81,1974.00
584,1/14/2014 12:00:00 AM,542961,70,2684.40
585,1/14/2014 12:00:00 AM,542962,41,568.95
586,1/15/2014 12:00:00 AM,542963,56,1007.70
587,1/15/2014 12:00:00 AM,542964,81,1508.12
588,1/15/2014 12:00:00 AM,542965,1,851.00
589,1/16/2014 12:00:00 AM,542966,20,4705.50
590,1/16/2014 12:00:00 AM,542967,5,1254.00
591,1/19/2014 12:00:00 AM,542968,47,2584.50
592,1/19/2014 12:00:00 AM,542969,81,919.50
593,1/19/2014 12:00:00 AM,542970,47,264.00
594,1/20/2014 12:00:00 AM,542971,76,4581.00
595,1/20/2014 12:00:00 AM,542972,80,975.00
596,1/21/2014 12:00:00 AM,542973,84,212.00
597,1/21/2014 12:00:00 AM,542974,59,735.00
598,1/21/2014 12:00:00 AM,542975,63,4059.00
599,1/22/2014 12:00:00 AM,542976,76,1112.00
600,1/22/2014 12:00:00 AM,542977,71,6164.90
601,1/23/2014 12:00:00 AM,542978,16,931.50
602,1/23/2014 12:00:00 AM,542979,39,1052.14
603,1/23/2014 12:00:00 AM,542980,84,740.00
604,1/26/2014 12:00:00 AM,542981,67,2740.00
605,1/26/2014 12:00:00 AM,542982,65,2984.00
606,1/27/2014 12:00:00 AM,542983,6,625.00
607,1/27/2014 12:00:00 AM,542984,20,3490.00
608,1/27/2014 12:00:00 AM,542985,55,2275.25
609,1/28/2014 12:00:00 AM,542986,3,660.00
610,1/28/2014 12:00:00 AM,542987,5,2630.95
611,1/29/2014 12:00:00 AM,542988,40,649.00
612,1/29/2014 12:00:00 AM,542989,25,1438.25
613,1/29/2014 12:00:00 AM,542990,26,519.00
614,1/30/2014 12:00:00 AM,542991,89,3523.40
615,1/30/2014 12:00:00 AM,542992,44,581.00
616,2/2/2014 12:00:00 AM,542993,35,519.00
617,2/2/2014 12:00:00 AM,542994,4,282.00
618,2/2/2014 12:00:00 AM,542995,63,17250.00
619,2/3/2014 12:00:00 AM,542996,5,1461.60
620,2/3/2014 12:00:00 AM,542997,48,98.40
621,2/4/2014 12:00:00 AM,542998,62,2004.60
622,2/4/2014 12:00:00 AM,542999,72,1630.00
623,2/4/2014 12:00:00 AM,543000,91,160.00
624,2/5/2014 12:00:00 AM,543001,9,2083.40
625,2/5/2014 12:00:00 AM,543002,30,2166.80
626,2/6/2014 12:00:00 AM,543003,90,336.80
627,2/6/2014 12:00:00 AM,543004,30,310.00
628,2/6/2014 12:00:00 AM,543005,5,729.50
629,2/9/2014 12:00:00 AM,543006,9,917.00
630,2/9/2014 12:00:00 AM,543007,67,2086.00
631,2/10/2014 12:00:00 AM,543008,63,1620.00
632,2/10/2014 12:00:00 AM,543009,90,611.30
633,2/10/2014 12:00:00 AM,543010,24,1875.00
634,2/11/2014 12:00:00 AM,543011,12,150.00
635,2/11/2014 12:00:00 AM,543012,71,988.40
636,2/12/2014 12:00:00 AM,543013,48,36.00
637,2/12/2014 12:00:00 AM,543014,45,1450.60
638,2/12/2014 12:00:00 AM,543015,76,1209.00
639,2/13/2014 12:00:00 AM,543016,34,3127.50
640,2/13/2014 12:00:00 AM,543017,29,70.00
641,2/16/2014 12:00:00 AM,543018,30,605.00
642,2/16/2014 12:00:00 AM,543019,65,11380.00
643,2/16/2014 12:00:00 AM,543020,18,860.10
644,2/17/2014 12:00:00 AM,543021,44,388.35
645,2/17/2014 12:00:00 AM,543022,50,2200.00
646,2/18/2014 12:00:00 AM,543023,39,5502.11
647,2/18/2014 12:00:00 AM,543024,71,2898.00
648,2/18/2014 12:00:00 AM,543025,20,6379.40
649,2/19/2014 12:00:00 AM,543026,50,750.50
650,2/19/2014 12:00:00 AM,543027,37,10835.24
651,2/20/2014 12:00:00 AM,543028,54,30.00
652,2/20/2014 12:00:00 AM,543029,46,144.00
653,2/20/2014 12:00:00 AM,543030,88,45.00
654,2/23/2014 12:00:00 AM,543031,35,934.50
655,2/23/2014 12:00:00 AM,543032,24,1015.80
656,2/24/2014 12:00:00 AM,543033,34,932.05
657,2/24/2014 12:00:00 AM,543034,89,1924.25
658,2/24/2014 12:00:00 AM,543035,88,360.00
659,2/25/2014 12:00:00 AM,543036,91,427.50
660,2/25/2014 12:00:00 AM,543037,74,108.50
661,2/26/2014 12:00:00 AM,543038,66,698.00
662,2/26/2014 12:00:00 AM,543039,70,670.00
663,2/26/2014 12:00:00 AM,543040,90,452.90
664,2/26/2014 12:00:00 AM,543041,30,858.00
665,2/26/2014 12:00:00 AM,543042,37,8267.40
666,2/26/2014 12:00:00 AM,543043,62,958.75
667,2/27/2014 12:00:00 AM,543044,62,537.50
668,2/27/2014 12:00:00 AM,543045,80,539.50
669,2/27/2014 12:00:00 AM,543046,64,686.70
670,3/2/2014 12:00:00 AM,543047,69,365.89
671,3/2/2014 12:00:00 AM,543048,10,1930.00
672,3/2/2014 12:00:00 AM,543049,47,1122.80
673,3/3/2014 12:00:00 AM,543050,4,390.00
674,3/3/2014 12:00:00 AM,543051,83,1936.00
675,3/3/2014 12:00:00 AM,543052,34,742.50
676,3/3/2014 12:00:00 AM,543053,41,936.00
677,3/4/2014 12:00:00 AM,543054,5,2034.50
678,3/4/2014 12:00:00 AM,543055,34,559.00
679,3/4/2014 12:00:00 AM,543056,2,514.40
680,3/5/2014 12:00:00 AM,543057,40,800.00
681,3/5/2014 12:00:00 AM,543058,29,137.50
682,3/5/2014 12:00:00 AM,543059,25,1174.75
683,3/6/2014 12:00:00 AM,543060,76,2455.00
684,3/6/2014 12:00:00 AM,543061,68,837.00
685,3/6/2014 12:00:00 AM,543062,9,1925.50
686,3/6/2014 12:00:00 AM,543063,38,920.60
687,3/9/2014 12:00:00 AM,543064,44,500.00
688,3/9/2014 12:00:00 AM,543065,88,700.00
689,3/9/2014 12:00:00 AM,543066,32,570.00
690,3/10/2014 12:00:00 AM,543067,12,644.80
691,3/10/2014 12:00:00 AM,543068,63,3642.50
692,3/10/2014 12:00:00 AM,543069,49,750.00
693,3/11/2014 12:00:00 AM,543070,9,360.00
694,3/11/2014 12:00:00 AM,543071,71,4769.00
695,3/11/2014 12:00:00 AM,543072,66,560.00
696,3/11/2014 12:00:00 AM,543073,11,711.00
697,3/12/2014 12:00:00 AM,543074,10,1139.10
698,3/12/2014 12:00:00 AM,543075,52,245.00
699,3/12/2014 12:00:00 AM,543076,83,1407.50
700,3/13/2014 12:00:00 AM,543077,11,220.00
701,3/13/2014 12:00:00 AM,543078,30,2362.25
702,3/13/2014 12:00:00 AM,543079,10,4422.00
703,3/16/2014 12:00:00 AM,543080,49,110.00
704,3/16/2014 12:00:00 AM,543081,68,482.90
705,3/16/2014 12:00:00 AM,543082,1,491.20
706,3/16/2014 12:00:00 AM,543083,4,4675.00
707,3/17/2014 12:00:00 AM,543084,47,1902.10
708,3/17/2014 12:00:00 AM,543085,24,93.00
709,3/17/2014 12:00:00 AM,543086,6,677.00
710,3/18/2014 12:00:00 AM,543087,35,1762.70
711,3/18/2014 12:00:00 AM,543088,54,781.00
712,3/18/2014 12:00:00 AM,543089,31,155.00
713,3/19/2014 12:00:00 AM,543090,35,276.60
714,3/19/2014 12:00:00 AM,543091,62,1122.00
715,3/19/2014 12:00:00 AM,543092,63,3584.00
716,3/19/2014 12:00:00 AM,543093,28,68.00
717,3/20/2014 12:00:00 AM,543094,74,2052.50
718,3/20/2014 12:00:00 AM,543095,55,848.00
719,3/20/2014 12:00:00 AM,543096,14,1255.60
720,3/23/2014 12:00:00 AM,543097,79,910.40
721,3/23/2014 12:00:00 AM,543098,20,1408.00
722,3/23/2014 12:00:00 AM,543099,15,108.00
